sku,location,date,opening_on_hand,receipts,shipments,adjustments,closing_on_hand
MSD-2004,WH3,2026-07-19,890,0,0,0,890
MSD-2004,WH3,2026-07-20,890,0,0,0,890
MSD-2004,WH3,2026-07-21,890,0,0,0,890
MSD-2004,WH3,2026-07-22,890,0,1,0,889
MSD-2004,WH3,2026-07-23,889,0,0,0,889
MSD-2004,WH3,2026-07-24,889,0,2,0,887
MSD-2004,WH3,2026-07-25,887,0,0,0,887
MSD-2004,WH3,2026-07-26,887,0,0,0,887
MSD-2004,WH3,2026-07-27,887,0,0,0,887
MSD-2004,WH3,2026-07-28,887,0,0,2,889
MSD-2004,WH3,2026-07-29,889,0,1,0,888
MSD-2004,WH3,2026-07-30,888,50,4,0,934
MSD-2004,WH3,2026-07-31,934,0,0,0,934
MSD-2004,WH3,2026-08-01,934,0,0,0,934
MSD-2004,WH3,2026-08-02,934,0,0,0,934
MSD-2004,WH3,2026-08-03,934,0,0,0,934
MSD-2004,WH3,2026-08-04,934,0,2,0,932
MSD-2004,WH3,2026-08-05,932,0,0,0,932
MSD-2004,WH3,2026-08-06,932,0,0,0,932
MSD-2004,WH3,2026-08-07,932,0,0,0,932
MSD-2004,WH3,2026-08-08,932,0,0,0,932
MSD-2004,WH3,2026-08-09,932,200,0,0,1132
MSD-2004,WH3,2026-08-10,1132,0,3,0,1129
MSD-2004,WH3,2026-08-11,1129,0,3,0,1126
MSD-2004,WH3,2026-08-12,1126,0,3,0,1123
MSD-2004,WH3,2026-08-13,1123,0,0,-2,1121
MSD-2004,WH3,2026-08-14,1121,0,3,0,1118
MSD-2004,WH3,2026-08-15,1118,0,0,0,1118
MSD-2004,WH3,2026-08-16,1118,0,0,0,1118
MSD-2004,WH3,2026-08-17,1118,0,0,0,1118
MSD-2004,WH3,2026-08-18,1118,0,2,0,1116
MSD-2004,WH3,2026-08-19,1116,0,0,0,1116
MSD-2004,WH3,2026-08-20,1116,0,2,0,1114
MSD-2004,WH3,2026-08-21,1114,0,0,0,1114
MSD-2004,WH3,2026-08-22,1114,0,0,0,1114
MSD-2004,WH3,2026-08-23,1114,0,0,0,1114
MSD-2004,WH3,2026-08-24,1114,0,0,0,1114
MSD-2004,WH3,2026-08-25,1114,0,0,0,1114
MSD-2004,WH3,2026-08-26,1114,0,0,0,1114
MSD-2004,WH3,2026-08-27,1114,0,2,2,1114
MSD-2004,WH3,2026-08-28,1114,0,0,0,1114
MSD-2004,WH3,2026-08-29,1114,50,0,0,1164
MSD-2004,WH3,2026-08-30,1164,0,0,0,1164
MSD-2004,WH3,2026-08-31,1164,0,1,0,1163
MSD-2004,WH3,2026-09-01,1163,0,2,0,1161
MSD-2004,WH3,2026-09-02,1161,0,0,0,1161
MSD-2004,WH3,2026-09-03,1161,0,0,0,1161
MSD-2004,WH3,2026-09-04,1161,0,4,0,1157
MSD-2004,WH3,2026-09-05,1157,0,0,0,1157
MSD-2004,WH3,2026-09-06,1157,0,0,0,1157
MSD-2004,WH3,2026-09-07,1157,0,0,0,1157
MSD-2004,WH3,2026-09-08,1157,0,0,0,1157
MSD-2006,WH1,2026-03-13,210,0,0,0,210
MSD-2006,WH1,2026-03-14,210,200,0,0,410
MSD-2006,WH1,2026-03-15,410,0,0,0,410
MSD-2006,WH1,2026-03-16,410,0,0,0,410
MSD-2006,WH1,2026-03-17,410,0,0,0,410
MSD-2006,WH1,2026-03-18,410,0,0,0,410
MSD-2006,WH1,2026-03-19,410,0,0,0,410
MSD-2006,WH1,2026-03-20,410,0,11,0,399
MSD-2006,WH1,2026-03-21,399,0,0,0,399
MSD-2006,WH1,2026-03-22,399,0,0,0,399
MSD-2006,WH1,2026-03-23,399,0,0,0,399
MSD-2006,WH1,2026-03-24,399,0,0,0,399
MSD-2006,WH1,2026-03-25,399,0,7,0,392
MSD-2006,WH1,2026-03-26,392,0,0,0,392
MSD-2006,WH1,2026-03-27,392,0,0,0,392
MSD-2006,WH1,2026-03-28,392,0,0,0,392
MSD-2006,WH1,2026-03-29,392,0,0,0,392
MSD-2006,WH1,2026-03-30,392,0,0,0,392
MSD-2006,WH1,2026-03-31,392,0,0,0,392
MSD-2006,WH1,2026-04-01,392,0,0,0,392
MSD-2006,WH1,2026-04-02,392,200,0,0,592
MSD-2006,WH1,2026-04-03,592,0,0,0,592
MSD-2006,WH1,2026-04-04,592,0,0,0,592
MSD-2006,WH1,2026-04-05,592,0,0,0,592
MSD-2006,WH1,2026-04-06,592,0,3,0,589
MSD-2006,WH1,2026-04-07,589,0,0,0,589
MSD-2006,WH1,2026-04-08,589,0,0,0,589
MSD-2006,WH1,2026-04-09,589,0,0,0,589
MSD-2006,WH1,2026-04-10,589,0,0,0,589
MSD-2006,WH1,2026-04-11,589,0,0,0,589
MSD-2006,WH1,2026-04-12,589,0,0,0,589
MSD-2006,WH1,2026-04-13,589,0,0,0,589
MSD-2006,WH1,2026-04-14,589,0,0,0,589
MSD-2006,WH1,2026-04-15,589,0,9,0,580
MSD-2006,WH1,2026-04-16,580,0,3,0,577
MSD-2006,WH1,2026-04-17,577,0,2,0,575
MSD-2006,WH1,2026-04-18,575,0,0,0,575
MSD-2006,WH1,2026-04-19,575,0,0,0,575
MSD-2006,WH1,2026-04-20,575,0,9,0,566
MSD-2006,WH1,2026-04-21,566,0,0,0,566
MSD-2006,WH1,2026-04-22,566,0,0,0,566
MSD-2006,WH1,2026-04-23,566,0,8,0,558
MSD-2006,WH1,2026-04-24,558,0,0,0,558
MSD-2006,WH1,2026-04-25,558,0,0,0,558
MSD-2006,WH1,2026-04-26,558,0,0,0,558
MSD-2006,WH1,2026-04-27,558,0,0,0,558
MSD-2006,WH1,2026-04-28,558,0,0,0,558
MSD-2006,WH1,2026-04-29,558,0,0,0,558
MSD-2006,WH1,2026-04-30,558,0,0,0,558
MSD-2006,WH1,2026-05-01,558,0,0,0,558
MSD-2006,WH1,2026-05-02,558,0,0,0,558
MSD-2006,WH1,2026-05-03,558,0,0,0,558
MSD-2006,WH1,2026-05-04,558,0,4,0,554
MSD-2006,WH1,2026-05-05,554,0,0,0,554
MSD-2006,WH1,2026-05-06,554,0,0,0,554
MSD-2006,WH1,2026-05-07,554,0,0,0,554
MSD-2006,WH1,2026-05-08,554,0,0,0,554
MSD-2006,WH1,2026-05-09,554,0,0,0,554
MSD-2006,WH1,2026-05-10,554,0,0,0,554
MSD-2006,WH1,2026-05-11,554,0,3,0,551
MSD-2006,WH1,2026-05-12,551,0,0,0,551
MSD-2006,WH1,2026-05-13,551,100,14,0,637
MSD-2006,WH1,2026-05-14,637,0,10,0,627
MSD-2006,WH1,2026-05-15,627,0,7,0,620
MSD-2006,WH1,2026-05-16,620,0,0,0,620
MSD-2006,WH1,2026-05-17,620,0,0,0,620
MSD-2006,WH1,2026-05-18,620,0,0,0,620
MSD-2006,WH1,2026-05-19,620,0,1,0,619
MSD-2006,WH1,2026-05-20,619,0,0,0,619
MSD-2006,WH1,2026-05-21,619,0,9,0,610
MSD-2006,WH1,2026-05-22,610,0,0,0,610
MSD-2006,WH1,2026-05-23,610,0,0,0,610
MSD-2006,WH1,2026-05-24,610,0,0,0,610
MSD-2006,WH1,2026-05-25,610,0,0,0,610
MSD-2006,WH1,2026-05-26,610,0,0,0,610
MSD-2006,WH1,2026-05-27,610,0,0,0,610
MSD-2006,WH1,2026-05-28,610,0,13,0,597
MSD-2006,WH1,2026-05-29,597,0,4,0,593
MSD-2006,WH1,2026-05-30,593,0,0,0,593
MSD-2006,WH1,2026-05-31,593,0,0,0,593
MSD-2006,WH1,2026-06-01,593,0,0,0,593
MSD-2006,WH1,2026-06-02,593,0,10,0,583
MSD-2006,WH1,2026-06-03,583,0,10,0,573
MSD-2006,WH1,2026-06-04,573,0,0,0,573
MSD-2006,WH1,2026-06-05,573,0,0,0,573
MSD-2006,WH1,2026-06-06,573,100,0,0,673
MSD-2006,WH1,2026-06-07,673,0,0,0,673
MSD-2006,WH1,2026-06-08,673,0,0,0,673
MSD-2006,WH1,2026-06-09,673,0,0,0,673
MSD-2006,WH1,2026-06-10,673,0,9,0,664
MSD-2006,WH1,2026-06-11,664,0,0,0,664
MSD-2006,WH1,2026-06-12,664,0,0,0,664
MSD-2006,WH1,2026-06-13,664,0,0,0,664
MSD-2006,WH1,2026-06-14,664,0,0,0,664
MSD-2006,WH1,2026-06-15,664,0,0,0,664
MSD-2006,WH1,2026-06-16,664,0,0,0,664
MSD-2006,WH1,2026-06-17,664,0,10,0,654
MSD-2006,WH1,2026-06-18,654,0,9,0,645
MSD-2006,WH1,2026-06-19,645,0,0,0,645
MSD-2006,WH1,2026-06-20,645,0,0,0,645
MSD-2006,WH1,2026-06-21,645,0,0,0,645
MSD-2006,WH1,2026-06-22,645,0,0,0,645
MSD-2006,WH1,2026-06-23,645,0,0,0,645
MSD-2006,WH1,2026-06-24,645,0,3,0,642
MSD-2006,WH1,2026-06-25,642,0,4,0,638
MSD-2006,WH1,2026-06-26,638,0,0,0,638
MSD-2006,WH1,2026-06-27,638,0,0,0,638
MSD-2006,WH1,2026-06-28,638,0,0,0,638
MSD-2006,WH1,2026-06-29,638,0,0,0,638
MSD-2006,WH1,2026-06-30,638,0,0,0,638
MSD-2006,WH1,2026-07-01,638,0,0,0,638
MSD-2006,WH1,2026-07-02,638,0,0,0,638
MSD-2006,WH1,2026-07-03,638,0,0,0,638
MSD-2006,WH1,2026-07-04,638,0,0,0,638
MSD-2006,WH1,2026-07-05,638,0,0,0,638
MSD-2006,WH1,2026-07-06,638,0,0,0,638
MSD-2006,WH1,2026-07-07,638,0,0,0,638
MSD-2006,WH1,2026-07-08,638,0,0,0,638
MSD-2006,WH1,2026-07-09,638,0,0,0,638
MSD-2006,WH1,2026-07-10,638,0,6,0,632
MSD-2006,WH1,2026-07-11,632,0,0,0,632
MSD-2006,WH1,2026-07-12,632,0,0,0,632
MSD-2006,WH1,2026-07-13,632,0,4,0,628
MSD-2006,WH1,2026-07-14,628,0,0,0,628
MSD-2006,WH1,2026-07-15,628,0,0,0,628
MSD-2006,WH1,2026-07-16,628,0,2,0,626
MSD-2006,WH1,2026-07-17,626,0,0,0,626
MSD-2006,WH1,2026-07-18,626,200,0,0,826
MSD-2006,WH1,2026-07-19,826,0,0,0,826
MSD-2006,WH1,2026-07-20,826,0,0,0,826
MSD-2006,WH1,2026-07-21,826,0,0,-2,824
MSD-2006,WH1,2026-07-22,824,0,9,0,815
MSD-2006,WH1,2026-07-23,815,0,1,0,814
MSD-2006,WH1,2026-07-24,814,0,0,0,814
MSD-2006,WH1,2026-07-25,814,0,0,0,814
MSD-2006,WH1,2026-07-26,814,0,0,0,814
MSD-2006,WH1,2026-07-27,814,0,0,0,814
MSD-2006,WH1,2026-07-28,814,0,1,0,813
MSD-2006,WH1,2026-07-29,813,0,9,0,804
MSD-2006,WH1,2026-07-30,804,0,0,0,804
MSD-2006,WH1,2026-07-31,804,0,4,0,800
MSD-2006,WH1,2026-08-01,800,0,0,0,800
MSD-2006,WH1,2026-08-02,800,0,0,0,800
MSD-2006,WH1,2026-08-03,800,0,5,0,795
MSD-2006,WH1,2026-08-04,795,0,0,0,795
MSD-2006,WH1,2026-08-05,795,0,6,0,789
MSD-2006,WH1,2026-08-06,789,0,9,0,780
MSD-2006,WH1,2026-08-07,780,0,0,0,780
MSD-2006,WH1,2026-08-08,780,0,0,0,780
MSD-2006,WH1,2026-08-09,780,200,0,0,980
MSD-2006,WH1,2026-08-10,980,100,8,0,1072
MSD-2006,WH1,2026-08-11,1072,50,0,0,1122
MSD-2006,WH1,2026-08-12,1122,0,0,0,1122
MSD-2006,WH1,2026-08-13,1122,0,0,0,1122
MSD-2006,WH1,2026-08-14,1122,0,0,0,1122
MSD-2006,WH1,2026-08-15,1122,0,0,0,1122
MSD-2006,WH1,2026-08-16,1122,0,0,-6,1116
MSD-2006,WH1,2026-08-17,1116,0,5,0,1111
MSD-2006,WH1,2026-08-18,1111,0,0,0,1111
MSD-2006,WH1,2026-08-19,1111,50,0,0,1161
MSD-2006,WH1,2026-08-20,1161,0,0,0,1161
MSD-2006,WH1,2026-08-21,1161,50,0,0,1211
MSD-2006,WH1,2026-08-22,1211,0,0,0,1211
MSD-2006,WH1,2026-08-23,1211,0,0,-2,1209
MSD-2006,WH1,2026-08-24,1209,0,0,0,1209
MSD-2006,WH1,2026-08-25,1209,0,0,0,1209
MSD-2006,WH1,2026-08-26,1209,0,0,0,1209
MSD-2006,WH1,2026-08-27,1209,50,0,0,1259
MSD-2006,WH1,2026-08-28,1259,0,0,0,1259
MSD-2006,WH1,2026-08-29,1259,0,0,0,1259
MSD-2006,WH1,2026-08-30,1259,0,0,0,1259
MSD-2006,WH1,2026-08-31,1259,0,0,0,1259
MSD-2006,WH1,2026-09-01,1259,0,0,0,1259
MSD-2006,WH1,2026-09-02,1259,0,8,0,1251
MSD-2006,WH1,2026-09-03,1251,0,7,0,1244
MSD-2006,WH1,2026-09-04,1244,0,0,0,1244
MSD-2006,WH1,2026-09-05,1244,0,0,0,1244
MSD-2006,WH1,2026-09-06,1244,0,0,0,1244
MSD-2006,WH1,2026-09-07,1244,0,13,0,1231
MSD-2006,WH1,2026-09-08,1231,0,0,0,1231
MSD-2008,WH3,2026-03-13,795,0,1,0,794
MSD-2008,WH3,2026-03-14,794,0,0,0,794
MSD-2008,WH3,2026-03-15,794,0,0,0,794
MSD-2008,WH3,2026-03-16,794,0,1,0,793
MSD-2008,WH3,2026-03-17,793,0,0,0,793
MSD-2008,WH3,2026-03-18,793,0,0,0,793
MSD-2008,WH3,2026-03-19,793,0,3,0,790
MSD-2008,WH3,2026-03-20,790,0,2,0,788
MSD-2008,WH3,2026-03-21,788,0,0,0,788
MSD-2008,WH3,2026-03-22,788,0,0,0,788
MSD-2008,WH3,2026-03-23,788,0,0,0,788
MSD-2008,WH3,2026-03-24,788,0,3,0,785
MSD-2008,WH3,2026-03-25,785,0,0,0,785
MSD-2008,WH3,2026-03-26,785,0,0,0,785
MSD-2008,WH3,2026-03-27,785,0,0,0,785
MSD-2008,WH3,2026-03-28,785,0,0,0,785
MSD-2008,WH3,2026-03-29,785,0,0,0,785
MSD-2008,WH3,2026-03-30,785,0,0,0,785
MSD-2008,WH3,2026-03-31,785,0,2,0,783
MSD-2008,WH3,2026-04-01,783,0,0,0,783
MSD-2008,WH3,2026-04-02,783,0,0,0,783
MSD-2008,WH3,2026-04-03,783,0,3,0,780
MSD-2008,WH3,2026-04-04,780,0,0,0,780
MSD-2008,WH3,2026-04-05,780,0,0,0,780
MSD-2008,WH3,2026-04-06,780,0,0,0,780
MSD-2008,WH3,2026-04-07,780,0,0,0,780
MSD-2008,WH3,2026-04-08,780,0,2,0,778
MSD-2008,WH3,2026-04-09,778,0,0,0,778
MSD-2008,WH3,2026-04-10,778,0,2,0,776
MSD-2008,WH3,2026-04-11,776,0,0,0,776
MSD-2008,WH3,2026-04-12,776,0,0,0,776
MSD-2008,WH3,2026-04-13,776,0,2,0,774
MSD-2008,WH3,2026-04-14,774,0,3,0,771
MSD-2008,WH3,2026-04-15,771,0,0,0,771
MSD-2008,WH3,2026-04-16,771,0,2,0,769
MSD-2008,WH3,2026-04-17,769,0,3,0,766
MSD-2008,WH3,2026-04-18,766,0,0,0,766
MSD-2008,WH3,2026-04-19,766,0,0,3,769
MSD-2008,WH3,2026-04-20,769,0,0,0,769
MSD-2008,WH3,2026-04-21,769,0,1,0,768
MSD-2008,WH3,2026-04-22,768,0,0,0,768
MSD-2008,WH3,2026-04-23,768,0,0,0,768
MSD-2008,WH3,2026-04-24,768,0,0,0,768
MSD-2008,WH3,2026-04-25,768,0,0,0,768
MSD-2008,WH3,2026-04-26,768,0,0,0,768
MSD-2008,WH3,2026-04-27,768,0,1,0,767
MSD-2008,WH3,2026-04-28,767,0,0,4,771
MSD-2008,WH3,2026-04-29,771,0,4,0,767
MSD-2008,WH3,2026-04-30,767,0,0,0,767
MSD-2008,WH3,2026-05-01,767,100,0,0,867
MSD-2008,WH3,2026-05-02,867,0,0,0,867
MSD-2008,WH3,2026-05-03,867,0,0,0,867
MSD-2008,WH3,2026-05-04,867,0,0,0,867
MSD-2008,WH3,2026-05-05,867,0,0,0,867
MSD-2008,WH3,2026-05-06,867,0,1,-3,863
MSD-2008,WH3,2026-05-07,863,0,1,0,862
MSD-2008,WH3,2026-05-08,862,0,0,0,862
MSD-2008,WH3,2026-05-09,862,0,0,0,862
MSD-2008,WH3,2026-05-10,862,0,0,0,862
MSD-2008,WH3,2026-05-11,862,0,0,0,862
MSD-2008,WH3,2026-05-12,862,0,0,0,862
MSD-2008,WH3,2026-05-13,862,0,0,0,862
MSD-2008,WH3,2026-05-14,862,0,2,0,860
MSD-2008,WH3,2026-05-15,860,0,0,0,860
MSD-2008,WH3,2026-05-16,860,0,0,0,860
MSD-2008,WH3,2026-05-17,860,0,0,0,860
MSD-2008,WH3,2026-05-18,860,0,0,0,860
MSD-2008,WH3,2026-05-19,860,0,0,0,860
MSD-2008,WH3,2026-05-20,860,0,0,0,860
MSD-2008,WH3,2026-05-21,860,0,0,0,860
MSD-2008,WH3,2026-05-22,860,0,0,0,860
MSD-2008,WH3,2026-05-23,860,0,0,0,860
MSD-2008,WH3,2026-05-24,860,0,0,0,860
MSD-2008,WH3,2026-05-25,860,0,0,0,860
MSD-2008,WH3,2026-05-26,860,0,0,0,860
MSD-2008,WH3,2026-05-27,860,0,2,0,858
MSD-2008,WH3,2026-05-28,858,0,0,0,858
MSD-2008,WH3,2026-05-29,858,0,3,0,855
MSD-2008,WH3,2026-05-30,855,0,0,0,855
MSD-2008,WH3,2026-05-31,855,0,0,0,855
MSD-2008,WH3,2026-06-01,855,0,0,0,855
MSD-2008,WH3,2026-06-02,855,0,0,0,855
MSD-2008,WH3,2026-06-03,855,0,0,0,855
MSD-2008,WH3,2026-06-04,855,0,0,0,855
MSD-2008,WH3,2026-06-05,855,0,2,0,853
MSD-2008,WH3,2026-06-06,853,0,0,0,853
MSD-2008,WH3,2026-06-07,853,100,0,-4,949
MSD-2008,WH3,2026-06-08,949,0,0,0,949
MSD-2008,WH3,2026-06-09,949,0,3,0,946
MSD-2008,WH3,2026-06-10,946,0,0,0,946
MSD-2008,WH3,2026-06-11,946,200,0,0,1146
MSD-2008,WH3,2026-06-12,1146,0,0,0,1146
MSD-2008,WH3,2026-06-13,1146,200,0,0,1346
MSD-2008,WH3,2026-06-14,1346,0,0,0,1346
MSD-2008,WH3,2026-06-15,1346,0,0,0,1346
MSD-2008,WH3,2026-06-16,1346,0,0,0,1346
MSD-2008,WH3,2026-06-17,1346,0,0,0,1346
MSD-2008,WH3,2026-06-18,1346,0,3,0,1343
MSD-2008,WH3,2026-06-19,1343,0,1,0,1342
MSD-2008,WH3,2026-06-20,1342,0,0,0,1342
MSD-2008,WH3,2026-06-21,1342,0,0,0,1342
MSD-2008,WH3,2026-06-22,1342,0,2,0,1340
MSD-2008,WH3,2026-06-23,1340,0,3,0,1337
MSD-2008,WH3,2026-06-24,1337,0,2,0,1335
MSD-2008,WH3,2026-06-25,1335,0,0,0,1335
MSD-2008,WH3,2026-06-26,1335,0,3,0,1332
MSD-2008,WH3,2026-06-27,1332,0,0,3,1335
MSD-2008,WH3,2026-06-28,1335,0,0,0,1335
MSD-2008,WH3,2026-06-29,1335,0,1,0,1334
MSD-2008,WH3,2026-06-30,1334,0,0,0,1334
MSD-2008,WH3,2026-07-01,1334,0,0,6,1340
MSD-2008,WH3,2026-07-02,1340,0,0,0,1340
MSD-2008,WH3,2026-07-03,1340,0,0,0,1340
MSD-2008,WH3,2026-07-04,1340,0,0,0,1340
MSD-2008,WH3,2026-07-05,1340,0,0,0,1340
MSD-2008,WH3,2026-07-06,1340,0,0,0,1340
MSD-2008,WH3,2026-07-07,1340,0,0,0,1340
MSD-2008,WH3,2026-07-08,1340,0,0,0,1340
MSD-2008,WH3,2026-07-09,1340,0,0,0,1340
MSD-2008,WH3,2026-07-10,1340,0,0,0,1340
MSD-2008,WH3,2026-07-11,1340,0,0,0,1340
MSD-2008,WH3,2026-07-12,1340,0,0,0,1340
MSD-2008,WH3,2026-07-13,1340,0,0,0,1340
MSD-2008,WH3,2026-07-14,1340,0,0,0,1340
MSD-2008,WH3,2026-07-15,1340,0,4,0,1336
MSD-2008,WH3,2026-07-16,1336,0,3,0,1333
MSD-2008,WH3,2026-07-17,1333,0,1,0,1332
MSD-2008,WH3,2026-07-18,1332,0,0,0,1332
MSD-2008,WH3,2026-07-19,1332,0,0,6,1338
MSD-2008,WH3,2026-07-20,1338,0,3,0,1335
MSD-2008,WH3,2026-07-21,1335,0,0,0,1335
MSD-2008,WH3,2026-07-22,1335,0,2,0,1333
MSD-2008,WH3,2026-07-23,1333,100,2,0,1431
MSD-2008,WH3,2026-07-24,1431,0,0,0,1431
MSD-2008,WH3,2026-07-25,1431,0,0,0,1431
MSD-2008,WH3,2026-07-26,1431,0,0,0,1431
MSD-2008,WH3,2026-07-27,1431,0,0,0,1431
MSD-2008,WH3,2026-07-28,1431,0,0,0,1431
MSD-2008,WH3,2026-07-29,1431,0,0,0,1431
MSD-2008,WH3,2026-07-30,1431,200,0,0,1631
MSD-2008,WH3,2026-07-31,1631,0,0,0,1631
MSD-2008,WH3,2026-08-01,1631,0,0,0,1631
MSD-2008,WH3,2026-08-02,1631,0,0,0,1631
MSD-2008,WH3,2026-08-03,1631,0,0,0,1631
MSD-2008,WH3,2026-08-04,1631,0,3,0,1628
MSD-2008,WH3,2026-08-05,1628,0,0,0,1628
MSD-2008,WH3,2026-08-06,1628,0,1,0,1627
MSD-2008,WH3,2026-08-07,1627,0,0,0,1627
MSD-2008,WH3,2026-08-08,1627,0,0,0,1627
MSD-2008,WH3,2026-08-09,1627,0,0,0,1627
MSD-2008,WH3,2026-08-10,1627,0,0,0,1627
MSD-2008,WH3,2026-08-11,1627,0,0,0,1627
MSD-2008,WH3,2026-08-12,1627,0,2,0,1625
MSD-2008,WH3,2026-08-13,1625,0,0,0,1625
MSD-2008,WH3,2026-08-14,1625,200,0,0,1825
MSD-2008,WH3,2026-08-15,1825,0,0,0,1825
MSD-2008,WH3,2026-08-16,1825,0,0,4,1829
MSD-2008,WH3,2026-08-17,1829,0,0,0,1829
MSD-2008,WH3,2026-08-18,1829,0,0,0,1829
MSD-2008,WH3,2026-08-19,1829,0,0,0,1829
MSD-2008,WH3,2026-08-20,1829,0,4,0,1825
MSD-2008,WH3,2026-08-21,1825,0,0,0,1825
MSD-2008,WH3,2026-08-22,1825,0,0,0,1825
MSD-2008,WH3,2026-08-23,1825,0,0,0,1825
MSD-2008,WH3,2026-08-24,1825,0,0,0,1825
MSD-2008,WH3,2026-08-25,1825,0,0,0,1825
MSD-2008,WH3,2026-08-26,1825,0,0,0,1825
MSD-2008,WH3,2026-08-27,1825,0,0,0,1825
MSD-2008,WH3,2026-08-28,1825,100,2,0,1923
MSD-2008,WH3,2026-08-29,1923,0,0,0,1923
MSD-2008,WH3,2026-08-30,1923,0,0,0,1923
MSD-2008,WH3,2026-08-31,1923,0,2,0,1921
MSD-2008,WH3,2026-09-01,1921,0,2,0,1919
MSD-2008,WH3,2026-09-02,1919,0,2,0,1917
MSD-2008,WH3,2026-09-03,1917,0,0,0,1917
MSD-2008,WH3,2026-09-04,1917,0,0,0,1917
MSD-2008,WH3,2026-09-05,1917,0,0,0,1917
MSD-2008,WH3,2026-09-06,1917,0,0,0,1917
MSD-2008,WH3,2026-09-07,1917,0,2,0,1915
MSD-2008,WH3,2026-09-08,1915,0,3,0,1912
MSD-2008,WH2,2026-03-13,1019,0,0,0,1019
MSD-2008,WH2,2026-03-14,1019,0,0,0,1019
MSD-2008,WH2,2026-03-15,1019,0,0,0,1019
MSD-2008,WH2,2026-03-16,1019,0,1,0,1018
MSD-2008,WH2,2026-03-17,1018,0,1,0,1017
MSD-2008,WH2,2026-03-18,1017,0,1,0,1016
MSD-2008,WH2,2026-03-19,1016,0,0,0,1016
MSD-2008,WH2,2026-03-20,1016,0,0,0,1016
MSD-2008,WH2,2026-03-21,1016,0,0,0,1016
MSD-2008,WH2,2026-03-22,1016,0,0,0,1016
MSD-2008,WH2,2026-03-23,1016,0,1,0,1015
MSD-2008,WH2,2026-03-24,1015,0,1,0,1014
MSD-2008,WH2,2026-03-25,1014,0,0,0,1014
MSD-2008,WH2,2026-03-26,1014,100,0,0,1114
MSD-2008,WH2,2026-03-27,1114,0,0,0,1114
MSD-2008,WH2,2026-03-28,1114,0,0,0,1114
MSD-2008,WH2,2026-03-29,1114,0,0,0,1114
MSD-2008,WH2,2026-03-30,1114,0,0,0,1114
MSD-2008,WH2,2026-03-31,1114,0,0,0,1114
MSD-2008,WH2,2026-04-01,1114,0,0,0,1114
MSD-2008,WH2,2026-04-02,1114,0,1,0,1113
MSD-2008,WH2,2026-04-03,1113,0,1,0,1112
MSD-2008,WH2,2026-04-04,1112,0,0,-1,1111
MSD-2008,WH2,2026-04-05,1111,0,0,0,1111
MSD-2008,WH2,2026-04-06,1111,0,0,0,1111
MSD-2008,WH2,2026-04-07,1111,0,1,0,1110
MSD-2008,WH2,2026-04-08,1110,0,0,0,1110
MSD-2008,WH2,2026-04-09,1110,0,1,0,1109
MSD-2008,WH2,2026-04-10,1109,0,0,0,1109
MSD-2008,WH2,2026-04-11,1109,0,0,0,1109
MSD-2008,WH2,2026-04-12,1109,0,0,0,1109
MSD-2008,WH2,2026-04-13,1109,0,0,-6,1103
MSD-2008,WH2,2026-04-14,1103,0,1,0,1102
MSD-2008,WH2,2026-04-15,1102,0,1,0,1101
MSD-2008,WH2,2026-04-16,1101,0,0,0,1101
MSD-2008,WH2,2026-04-17,1101,0,0,0,1101
MSD-2008,WH2,2026-04-18,1101,0,0,-2,1099
MSD-2008,WH2,2026-04-19,1099,0,0,0,1099
MSD-2008,WH2,2026-04-20,1099,0,0,0,1099
MSD-2008,WH2,2026-04-21,1099,0,0,0,1099
MSD-2008,WH2,2026-04-22,1099,0,0,0,1099
MSD-2008,WH2,2026-04-23,1099,0,0,0,1099
MSD-2008,WH2,2026-04-24,1099,0,1,0,1098
MSD-2008,WH2,2026-04-25,1098,0,0,0,1098
MSD-2008,WH2,2026-04-26,1098,0,0,0,1098
MSD-2008,WH2,2026-04-27,1098,0,1,0,1097
MSD-2008,WH2,2026-04-28,1097,0,0,0,1097
MSD-2008,WH2,2026-04-29,1097,100,0,0,1197
MSD-2008,WH2,2026-04-30,1197,0,1,0,1196
MSD-2008,WH2,2026-05-01,1196,100,0,0,1296
MSD-2008,WH2,2026-05-02,1296,0,0,0,1296
MSD-2008,WH2,2026-05-03,1296,0,0,0,1296
MSD-2008,WH2,2026-05-04,1296,0,1,0,1295
MSD-2008,WH2,2026-05-05,1295,0,0,0,1295
MSD-2008,WH2,2026-05-06,1295,0,0,0,1295
MSD-2008,WH2,2026-05-07,1295,200,1,0,1494
MSD-2008,WH2,2026-05-08,1494,0,0,0,1494
MSD-2008,WH2,2026-05-09,1494,0,0,0,1494
MSD-2008,WH2,2026-05-10,1494,0,0,0,1494
MSD-2008,WH2,2026-05-11,1494,0,1,0,1493
MSD-2008,WH2,2026-05-12,1493,0,0,0,1493
MSD-2008,WH2,2026-05-13,1493,0,1,0,1492
MSD-2008,WH2,2026-05-14,1492,0,0,0,1492
MSD-2008,WH2,2026-05-15,1492,0,1,0,1491
MSD-2008,WH2,2026-05-16,1491,0,0,0,1491
MSD-2008,WH2,2026-05-17,1491,0,0,0,1491
MSD-2008,WH2,2026-05-18,1491,0,0,-6,1485
MSD-2008,WH2,2026-05-19,1485,100,0,0,1585
MSD-2008,WH2,2026-05-20,1585,0,0,0,1585
MSD-2008,WH2,2026-05-21,1585,0,0,0,1585
